대구 북구 침산동 133-40,128.5938372,35.8905454
대구 북구 고성동1가,128.5852093,35.8788133
대구 북구 매천동 39,128.5367754,35.9150303
대구 북구 산격동 167,128.6131464,35.9054776
대구 북구 읍내동 505-12,128.5527043,35.9481046
대구 북구 산격동 610-1,128.6023343,35.9067124
대구 북구 칠성동2가 105,128.5911915,35.8815665
대구 북구 노원동3가 175,128.5730478,35.8986098
대구 북구 침산동 17,128.5988610,35.8864232
대구 북구 칠성동1가 273-12,128.6027897,35.8778364
대구 북구 구암동 673,128.5540707,35.9262583
대구 북구 매천동 145-1,128.5414883,35.9139511
대구 북구 서변동 1783,128.5986909,35.9226921
대구 북구 산격동 1422-1,128.6050452,35.8957222
대구 북구 침산동 339-2,128.5887818,35.8915235
대구 북구 태전동 1104,128.5461939,35.9129662
대구 북구 침산동 625-1,128.5908818,35.8982769
대구 북구 학정동 370-5,128.5656728,35.9547230
대구 북구 검단동 1393,128.6269658,35.9170989
대구 북구 침산동 265-2,128.5921307,35.8880930
대구 북구 서변동 1788-7,128.5986428,35.9195787
대구 북구 동천동 907-7,128.5597581,35.9422197
대구 북구 산격동 1417-8,128.6068586,35.8914499
대구 북구 사수동 831,128.5104653,35.8983276
대구 북구 구암동 415-2,128.5637775,35.9312796
대구 북구 칠성동1가 26-24,128.6027515,35.8750026
대구 북구 침산동 763,128.5889354,35.9028560
대구 북구 노원동3가 870-8,128.5680418,35.8895990
대구 북구 노원동3가 1006-9,128.5683193,35.8922908
대구 북구 복현동 539-10,128.6180401,35.9003647
대구 북구 침산동 261-1,128.5917147,35.8879279
대구 북구 칠성동2가 355-8,128.5935665,35.8804689
대구 북구 읍내동 1395,128.5547971,35.9351908
대구 북구 관음동,128.5472493,35.9442595
대구 북구 대현동 236-16,128.6034547,35.8868432
대구 북구 태전동,128.5431895,35.9240581
대구 북구 침산동 233-3,128.5896894,35.8866643
대구 북구 노원동3가 1207,128.5791215,35.9009744
대구 북구 관음동 1369-2,128.5407269,35.9350417
대구 북구 태전동 749-22,128.5467680,35.9138607
대구 북구 고성동2가 8-,128.5882929,35.8797486
대구 북구 동천동 963-1,128.5593192,35.9368928
대구 북구 구암동 7,128.5749882,35.9435640
대구 북구 구암동 711,128.5564208,35.9313747
대구 북구 침산동 36,128.5996584,35.8860427
대구 북구 관음동 1402-6,128.5483789,35.9349686
대구 북구 침산동 123-1,128.5948893,35.8894114
대구 북구 복현동 694,128.6278901,35.8912741
대구 북구 복현동 51-1,128.6213117,35.9041293
대구 북구 동천동 901-2,128.5606327,35.9434517
대구 북구 복현동 376-3,128.6259980,35.8918862
대구 북구 서변동 26,128.6073911,35.9396712
대구 북구 서변동 941,128.5961114,35.9242516
대구 북구 침산동 25-52,128.5999977,35.8868355
대구 북구 산격동 1674,128.6112874,35.9070038
